,C,C++,Java,R,Python
0,4.428628206253052,0.003315448760986328,0.14105844497680664,60.73535871505737,5.118396520614624
1,5.627104043960571,0.002854585647583008,0.13226795196533203,141.3159589767456,6.275243759155273
2,12.071990728378296,0.0027625560760498047,0.1380326747894287,205.41508650779724,12.654934883117676
3,13.444430112838745,0.0014700889587402344,0.11367630958557129,336.0612463951111,15.242119550704956
4,13.065125942230225,0.0029654502868652344,0.11819815635681152,446.74318289756775,18.06221079826355
